Channel Name,Video Title,Comment,Sentiment
MrBeast,Will A Guitar Boat Hold My Weight?,😮😮😰😰❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,😅😅😅😊😊😊😊,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,Dont do that to Guitars just give one or two of them dont do that😢,Negative
MrBeast,Will A Guitar Boat Hold My Weight?,MrBeast,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,I wont that guitar 😢,Negative
MrBeast,Will A Guitar Boat Hold My Weight?,Hi:,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,우와,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Please iphone 😭 🙏,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Yes,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Oh my god 🤩 Mr beast 🤩,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,Who&#39;s the dubbing artist,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Misterbin,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,❤🎉🎉🎉🎉,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,😮😮❤❤❤❤🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤❤🎉,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,😡,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤❤❤😊😊😊,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,helo mr i am form Indonesia ❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,怎么会有中文的,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,untuk aku aja gitar nya bang,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Mr beast quiero que me mandes saludos,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Mr Beast!😮,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,আমাৱ  বা,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,As a guitarist those poor expensive guitars,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,😂😂😂😂😂😂😂😅😅😅😅😅😊😊😊,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Eu doido pro um violão 😢,Negative
MrBeast,Will A Guitar Boat Hold My Weight?,And the guitars,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Me puedes dar una guitarra xfa?,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Hahaha,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,Bro drowned on the paper,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Put Persian dubbing,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,@Mrbeast pls i need one of the guitars,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤❤❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,😂🎉🎉🎉❤❤❤❤😊😅😂,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,😂🎉🎉🎉❤❤❤❤😊😅😂,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,Alguien de ARGENTINA,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤❤❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,Ronaldo❤❤❤❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,Hii❤❤❤❤❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,Pls bro gift 🎁 pls bro,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Nice,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,可愛い🩷,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,Seit wann machst du deutsche Videos🎉😁,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉😊😊😊😊😊😊😊😊,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,Best luck and love you ❤️❤️❤️,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,Mr beast συνέχισε έτσι σου,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,❤😊🇧🇩🇧🇩😍🥰,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,MrBeast😱🤯,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,9M😮😮😮😮😮😮😮,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤❤❤❤🤩🤩💙💙💙💙💙💙💙💙💙,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,다음엔 지폐로 만든 배로,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,সুন্দর হয়েছে🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤❤❤❤❤❤❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,最初の「乗れた！」が可愛い！❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,Gif may gitar mr,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,❤❤❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,Hi🎉🎉🎉,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Mr beast u r super,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Hey can I get one guitar to play please,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Bro add Uzbekistan Language we ur fan😢,Negative
MrBeast,Will A Guitar Boat Hold My Weight?,😍😍😍😍😍,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,I would never do that,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,I like the sofa one it is so comfy,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,Respect (Thai) dubbing team. <br>ชอบทีมพากย์เสียงไทยที่ให้เสียงชายคนนี้,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,wow,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,অসাধারণ একটা ভিডিও,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,H❤,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,sofa one is the best😅,Positive
MrBeast,Will A Guitar Boat Hold My Weight?,Wow,Neutral
MrBeast,Will A Guitar Boat Hold My Weight?,Bro is in a movie,Neutral
MrBeast,"Real Or Cake For $10,000",😂😂😂,Neutral
MrBeast,"Real Or Cake For $10,000",2😢😢,Negative
MrBeast,"Real Or Cake For $10,000",😊,Neutral
MrBeast,"Real Or Cake For $10,000",The number one,Neutral
MrBeast,"Real Or Cake For $10,000",2,Neutral
MrBeast,"Real Or Cake For $10,000",2 is real literally,Neutral
MrBeast,"Real Or Cake For $10,000",2,Neutral
MrBeast,"Real Or Cake For $10,000",LOL,Neutral
MrBeast,"Real Or Cake For $10,000",❤❤❤,Positive
MrBeast,"Real Or Cake For $10,000",1111111,Neutral
MrBeast,"Real Or Cake For $10,000",Si,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",1❤,Positive
MrBeast,"Real Or Cake For $10,000",1 real😂😂,Neutral
MrBeast,"Real Or Cake For $10,000",😂,Neutral
MrBeast,"Real Or Cake For $10,000",1 really<br>❤❤❤❤,Positive
MrBeast,"Real Or Cake For $10,000",1🎉🎉🎉🎉,Neutral
MrBeast,"Real Or Cake For $10,000",2,Neutral
MrBeast,"Real Or Cake For $10,000",2,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",১,Neutral
MrBeast,"Real Or Cake For $10,000",1 is really,Neutral
MrBeast,"Real Or Cake For $10,000",It’s 2,Neutral
MrBeast,"Real Or Cake For $10,000",Please iphone 😭 🙏,Neutral
MrBeast,"Real Or Cake For $10,000",📱📱📱📱📱📱,Neutral
MrBeast,"Real Or Cake For $10,000",Jimmy.  Farhan. Send.  You  are.   Best. I.   Love.   You.   From.   India.  And.  When.  You.  Make.  2  millon,Positive
MrBeast,"Real Or Cake For $10,000",best,Positive
MrBeast,"Real Or Cake For $10,000",3❤❤❤❤,Positive
MrBeast,"Real Or Cake For $10,000",1❤❤❤❤❤❤🎉🎉🎉🎉🎉😊😊😊😊😊,Positive
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",Bruh😂😂,Neutral
MrBeast,"Real Or Cake For $10,000",❤❤❤❤,Positive
MrBeast,"Real Or Cake For $10,000",أنا عربي,Neutral
MrBeast,"Real Or Cake For $10,000",Wow imagine 🎉🎉,Neutral
MrBeast,"Real Or Cake For $10,000",❤❤,Positive
MrBeast,"Real Or Cake For $10,000",Real one,Neutral
MrBeast,"Real Or Cake For $10,000",Yes 1,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",2,Neutral
MrBeast,"Real Or Cake For $10,000",😊😊😊😊😊😊❤❤❤,Positive
MrBeast,"Real Or Cake For $10,000",❤❤❤❤,Positive
MrBeast,"Real Or Cake For $10,000",Bro was eating money,Neutral
MrBeast,"Real Or Cake For $10,000",is number 1.,Neutral
MrBeast,"Real Or Cake For $10,000",😮😂😂🎉,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",Bro casually at a cactus,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000","I love you, Jimmy",Positive
MrBeast,"Real Or Cake For $10,000",No 2 is real because there is one thin single note also there,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",🇮🇳🇮🇳🇮🇳🇮🇳❤️❤️❤️❤️,Positive
MrBeast,"Real Or Cake For $10,000",2,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",2,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",2,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",😂😂😂😂😂😂😂😂😂😂😂😊,Neutral
MrBeast,"Real Or Cake For $10,000",3,Neutral
MrBeast,"Real Or Cake For $10,000",2,Neutral
MrBeast,"Real Or Cake For $10,000",3,Neutral
MrBeast,"Real Or Cake For $10,000",3,Neutral
MrBeast,"Real Or Cake For $10,000",1 number,Neutral
MrBeast,"Real Or Cake For $10,000",2,Neutral
MrBeast,"Real Or Cake For $10,000",❤❤❤❤❤,Positive
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",Mr beast I want I phone please🙏🙏,Neutral
MrBeast,"Real Or Cake For $10,000",1 good,Positive
MrBeast,"Real Or Cake For $10,000",3❤,Positive
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",2,Neutral
MrBeast,"Real Or Cake For $10,000",2 is real,Neutral
MrBeast,"Real Or Cake For $10,000",Yes,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",Das sah voll echt aus🤣🤣,Neutral
MrBeast,"Real Or Cake For $10,000",😂😂,Neutral
MrBeast,"Real Or Cake For $10,000",2,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",2,Neutral
MrBeast,"Real Or Cake For $10,000",3,Neutral
MrBeast,"Real Or Cake For $10,000",3,Neutral
MrBeast,"Real Or Cake For $10,000",❤❤❤,Positive
MrBeast,"Real Or Cake For $10,000",noooo el tipo de atras,Neutral
MrBeast,"Real Or Cake For $10,000",two number,Neutral
MrBeast,"Real Or Cake For $10,000",2 is real,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",رقم ١ ❤❤❤❤❤,Positive
MrBeast,"Real Or Cake For $10,000",Brooooooo it cooked😮😮😮😮😮😮😮😮😮😮,Neutral
MrBeast,"Real Or Cake For $10,000",👍👍👍👍😢😢😢,Negative
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,"Real Or Cake For $10,000",❤❤❤❤❤,Positive
MrBeast,"Real Or Cake For $10,000",Tôi là người Việt Nam,Neutral
MrBeast,"Real Or Cake For $10,000",🎉,Neutral
MrBeast,"Real Or Cake For $10,000",1st,Neutral
MrBeast,"Real Or Cake For $10,000",3,Neutral
MrBeast,"Real Or Cake For $10,000",1 st is real,Neutral
MrBeast,"Real Or Cake For $10,000",1,Neutral
MrBeast,7 Days Stranded In A Cave,What survival challenge should I try next?,Neutral
MrBeast,7 Days Stranded In A Cave,Love u😂😂,Positive
MrBeast,7 Days Stranded In A Cave,❤❤,Positive
MrBeast,7 Days Stranded In A Cave,R,Neutral
MrBeast,7 Days Stranded In A Cave,yeah,Neutral
MrBeast,7 Days Stranded In A Cave,Steve,Neutral
MrBeast,7 Days Stranded In A Cave,"<a href=""https://www.youtube.com/watch?v=ndAQfTzlVjc&amp;t=1050"">17:30</a>",Neutral
MrBeast,7 Days Stranded In A Cave,Hello,Neutral
MrBeast,7 Days Stranded In A Cave,"<a href=""https://www.youtube.com/watch?v=ndAQfTzlVjc&amp;t=263"">4:23</a>",Neutral
MrBeast,7 Days Stranded In A Cave,Cả đám bỏ con vào hang động nha,Neutral
MrBeast,7 Days Stranded In A Cave,"<a href=""https://www.youtube.com/watch?v=ndAQfTzlVjc&amp;t=925"">15:25</a> как в мультфильме ❤",Positive
MrBeast,7 Days Stranded In A Cave,The camera man💀,Neutral
MrBeast,7 Days Stranded In A Cave,Plzzzz reply me❤❤❤❤Beast,Positive
MrBeast,7 Days Stranded In A Cave,Joel from the last of us?,Neutral
MrBeast,7 Days Stranded In A Cave,what is &quot;Rock pee&quot;💀💀,Neutral
MrBeast,7 Days Stranded In A Cave,This made me crazy we don&#39;t say rock urine we say rocks pee💔😅,Neutral
MrBeast,7 Days Stranded In A Cave,"<a href=""https://www.youtube.com/watch?v=ndAQfTzlVjc&amp;t=433"">7:13</a>",Neutral
MrBeast,7 Days Stranded In A Cave,❤❤❤,Positive
MrBeast,7 Days Stranded In A Cave,😊,Neutral
MrBeast,7 Days Stranded In A Cave,왜 한글이 나오죠??,Neutral
MrBeast,7 Days Stranded In A Cave,Es duro el tio😅,Neutral
MrBeast,7 Days Stranded In A Cave,❤❤❤❤❤,Positive
MrBeast,7 Days Stranded In A Cave,"Lol  <a href=""https://www.youtube.com/watch?v=ndAQfTzlVjc&amp;t=276"">4:36</a>",Neutral
MrBeast,7 Days Stranded In A Cave,Quién quiere un dron cuando tienes una secadora😅,Neutral
MrBeast,7 Days Stranded In A Cave,Minecraft:,Neutral
MrBeast,7 Days Stranded In A Cave,"<a href=""https://www.youtube.com/watch?v=ndAQfTzlVjc&amp;t=27"">0:27</a>",Neutral
MrBeast,7 Days Stranded In A Cave,Alguém do Brasil ?? 🇧🇷🇧🇷,Neutral
MrBeast,7 Days Stranded In A Cave,The cameraman🗿,Neutral
MrBeast,7 Days Stranded In A Cave,Oh my god I want to challenge you,Neutral
MrBeast,7 Days Stranded In A Cave,❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive
MrBeast,7 Days Stranded In A Cave,MrBeast,Neutral
MrBeast,7 Days Stranded In A Cave,Team French,Neutral
MrBeast,7 Days Stranded In A Cave,😂😂😂😂,Neutral
MrBeast,7 Days Stranded In A Cave,"Porque los hombres viven menos?<br>Puess: <a href=""https://www.youtube.com/watch?v=ndAQfTzlVjc&amp;t=395"">6:35</a>",Neutral
MrBeast,7 Days Stranded In A Cave,Mrbeast I have one of your new feastables,Neutral
MrBeast,7 Days Stranded In A Cave,Hasta en mexico esta eso,Neutral
MrBeast,7 Days Stranded In A Cave,I love you all have a great day,Positive
MrBeast,7 Days Stranded In A Cave,You’re crazy,Neutral
MrBeast,7 Days Stranded In A Cave,7 days stranded in a cave❌<br>Minecraft in real life✅,Neutral
MrBeast,7 Days Stranded In A Cave,تشالندر اينه,Neutral
MrBeast,7 Days Stranded In A Cave,Hi,Neutral
MrBeast,7 Days Stranded In A Cave,Apne itne followers kese banaye 😢😢😢 ???,Negative
MrBeast,7 Days Stranded In A Cave,Ooooooooooooooooooooooooh😮😮😮😮😮😮😮😮😮😮,Neutral
MrBeast,7 Days Stranded In A Cave,Come for bangladesh,Neutral
MrBeast,7 Days Stranded In A Cave,Love you ❤❤,Positive
MrBeast,7 Days Stranded In A Cave,Mrbeast come Portugal,Neutral
MrBeast,7 Days Stranded In A Cave,Егорик,Neutral
MrBeast,7 Days Stranded In A Cave,বস আমি তোমার সাহায্য চাই,Neutral
MrBeast,7 Days Stranded In A Cave,Insane 😅,Neutral
MrBeast,7 Days Stranded In A Cave,❤❤❤❤❤❤🇧🇩🇧🇩,Positive
MrBeast,7 Days Stranded In A Cave,I love you MrBeast,Positive
MrBeast,7 Days Stranded In A Cave,😂😂❤,Positive
MrBeast,7 Days Stranded In A Cave,"Мистер Бист легенда❤ <a href=""https://www.youtube.com/watch?v=ndAQfTzlVjc&amp;t=34"">0:34</a>",Positive
MrBeast,7 Days Stranded In A Cave,Woo❤❤❤❤,Positive
MrBeast,7 Days Stranded In A Cave,Nice<br>❤,Positive
MrBeast,7 Days Stranded In A Cave,Sir I am an Indian I want help sir,Neutral
MrBeast,7 Days Stranded In A Cave,Nice video sir ❤❤,Positive
MrBeast,7 Days Stranded In A Cave,"<a href=""https://www.youtube.com/watch?v=ndAQfTzlVjc&amp;t=203"">3:23</a> very good",Positive
MrBeast,7 Days Stranded In A Cave,"<a href=""https://www.youtube.com/watch?v=ndAQfTzlVjc&amp;t=81"">1:21</a>",Neutral
MrBeast,7 Days Stranded In A Cave,"Es Una verdadera aventura, con mucha adrenalina  🎉",Neutral
MrBeast,7 Days Stranded In A Cave,I am from Bangladesh my name is kamal,Neutral
MrBeast,7 Days Stranded In A Cave,Hola visitame ❤,Positive
MrBeast,7 Days Stranded In A Cave,"Ms Beast, this is challenge cool😯😯😺👍🏻👍🏻👍🏻",Neutral
MrBeast,7 Days Stranded In A Cave,Help me my bro plz😢😢😢,Negative
MrBeast,7 Days Stranded In A Cave,Are your toys available in india 🇮🇳 And if available than where should i find them,Neutral
MrBeast,7 Days Stranded In A Cave,Mrbeast is best,Positive
MrBeast,7 Days Stranded In A Cave,What would’ve top it off if you guys song the “campfire song song” 🤣🤣🤣,Neutral
MrBeast,7 Days Stranded In A Cave,Give me a chance to become a millionaire.,Neutral
MrBeast,7 Days Stranded In A Cave,Мистер Бист среди к нам в школу и сделай концерт,Neutral
MrBeast,7 Days Stranded In A Cave,Cabscibe for a cookie 🍪,Neutral
MrBeast,7 Days Stranded In A Cave,We miss chandler,Neutral
MrBeast,7 Days Stranded In A Cave,Hatts off camera man ✨,Neutral
MrBeast,7 Days Stranded In A Cave,"<a href=""https://www.youtube.com/watch?v=ndAQfTzlVjc&amp;t=470"">7:50</a> Bro is stuck",Neutral
MrBeast,7 Days Stranded In A Cave,Nice,Neutral
MrBeast,7 Days Stranded In A Cave,Как интересна,Neutral
MrBeast,7 Days Stranded In A Cave,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive
